Fecha,Set-Point,Distancia
13/08/2022 10:27,15,16
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,14
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,14
13/08/2022 10:27,15,15
13/08/2022 10:27,15,14
13/08/2022 10:27,15,15
13/08/2022 10:27,15,16
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,14
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,16
13/08/2022 10:27,15,16
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,15,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,17
13/08/2022 10:27,20,16
13/08/2022 10:27,20,18
13/08/2022 10:27,20,17
13/08/2022 10:27,20,18
13/08/2022 10:27,20,17
13/08/2022 10:27,20,18
13/08/2022 10:27,20,18
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,20
13/08/2022 10:27,20,19
13/08/2022 10:27,20,20
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,20,20
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,20,20
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,22
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,21
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,20,19
13/08/2022 10:27,20,20
13/08/2022 10:27,20,20
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,18
13/08/2022 10:27,20,17
13/08/2022 10:27,20,17
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,15
13/08/2022 10:27,20,14
13/08/2022 10:27,20,15
13/08/2022 10:27,20,14
13/08/2022 10:27,20,14
13/08/2022 10:27,20,14
13/08/2022 10:27,20,14
13/08/2022 10:27,20,14
13/08/2022 10:27,20,15
13/08/2022 10:27,20,14
13/08/2022 10:27,20,15
13/08/2022 10:27,20,14
13/08/2022 10:27,20,15
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,16
13/08/2022 10:27,20,17
13/08/2022 10:27,20,17
13/08/2022 10:27,20,18
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,19
13/08/2022 10:27,20,20
13/08/2022 10:27,20,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,19
13/08/2022 10:27,28,20
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,19
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,21
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,20
13/08/2022 10:27,28,21
13/08/2022 10:27,28,22
13/08/2022 10:27,28,22
13/08/2022 10:27,28,22
13/08/2022 10:27,28,23
13/08/2022 10:27,28,24
13/08/2022 10:27,28,24
13/08/2022 10:27,28,25
13/08/2022 10:27,28,25
13/08/2022 10:27,28,25
13/08/2022 10:27,28,25
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,25
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,25
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,26
13/08/2022 10:27,28,27
13/08/2022 10:27,28,27
13/08/2022 10:27,28,28
13/08/2022 10:27,28,28
13/08/2022 10:27,28,29
13/08/2022 10:27,28,28
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,28
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
13/08/2022 10:27,28,29
